luna,luna,Luna,1992,1992-02-27,,1994-01-01,,,Underworld,London,,UK,underworld-london-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Stanley Demeski - drums|Grasshopper - guitar,Slide|Slash Your Tires|Anesthesia|Strange|Crazy People|Time to Quit|I Want Everything|That's What You Always Say|Hey Sister|I Can't Wait|Indian Summer|Temperature's Rising,,,,,,Stream|https://www.fullofwishes.co.uk/2020/02/27/lunas-first-london-show-27-feb-1992/|A Head Full of Wishes,,|slide|slashyourtires|anesthesia|strange|crazypeople|timetoquit|iwanteverything|thatswhatyoualwayssay|heysister|icantwait|indiansummer|temperaturesrising|,Y
dean-and-britta,dean-wareham,Dean Wareham,2014,2014-05-22,,1994-01-01,,,The Zephyr Lounge,Leamington Spa,,UK,the-zephyr-lounge-leamington-spa-uk,,,"Dean Wareham - guitar and vocals|Britta Phillips - bass, keyboards and backing vocals|Raymond Richards - guitar, keyboards, bass and backing vocals|Roger Brogan - drums",Emancipated Hearts|Pictures|Heartless People|Tiger Lily|The Dancer Disappears|Holding Pattern|Love is Not a Roof Against the Rain|When Will You Come Home|Strange|Moon Palace|Babes in the Wood|Tugboat|Happy and Free|Indian Summer,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-05-22/2014-05-22-dean-wareham.jpg,https://dashboard.ticketscript.com/channel/web2/get-dates/rid/VHCHB5LE/eid/200621/language/en/format/html,http://zephyrlounge.co.uk/,,,|emancipatedhearts|pictures|heartlesspeople|tigerlily|thedancerdisappears|holdingpattern|loveisnotaroofagainsttherain|whenwillyoucomehome|strange|moonpalace|babesinthewood|tugboat|happyandfree|indiansummer|,Y
dean-and-britta,dean-wareham,Dean Wareham,2014,2014-05-23,,1994-01-01,,,Islington Assembly Hall,London,,UK,islington-assembly-hall-london-uk,,,"Dean Wareham - guitar and vocals|Britta Phillips - bass, keyboards and backing vocals|Raymond Richards - guitar, keyboards, bass and backing vocals|Roger Brogan - drums",Flowers|Emancipated Hearts|Heartless People|Holding Pattern|The Dancer Disappears|Air|When Will You Come Home|Love is Not a Roof Against the Rain|Moon Palace|Babes in the Wood|Strange|Blue Thunder|Tugboat|Happy and Free|Fourth of July|Ceremony,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-05-23/2014-05-23-dean-wareham-london.jpg,http://www.alt-tickets.co.uk/alttickets/home_dean_wareham.html,http://www.islington.gov.uk/assemblyhall/Pages/default.aspx,,Support: Darren Hayman,|flowers|emancipatedhearts|heartlesspeople|holdingpattern|thedancerdisappears|air|whenwillyoucomehome|loveisnotaroofagainsttherain|moonpalace|babesinthewood|strange|bluethunder|tugboat|happyandfree|fourthofjuly|ceremony|,Y
dean-and-britta,dean-wareham,Dean Wareham,2014,2014-07-26,,1994-01-01,,,Indietracks Festival,Derbyshire,,UK,indietracks-festival-derbyshire-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Raymond Richards - guitar/keyboards/bass|Roger Brogan - drums,Emancipated Hearts|When Will You Come Home|The Dancer Disappears|Holding Pattern|Snowstorm|Love Is Not a Roof Against the Rain|Decomposing Trees|Strange|Blue Thunder|Babes in the Wood|Tugboat|Fourth of July,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-07-26/indietracks-2014.jpg,http://www.indietracks.co.uk/tickets/,http://www.indietracks.co.uk/,,Played the indoor stage at 20:00 on the Saturday of the festival.,|emancipatedhearts|whenwillyoucomehome|thedancerdisappears|holdingpattern|snowstorm|loveisnotaroofagainsttherain|decomposingtrees|strange|bluethunder|babesinthewood|tugboat|fourthofjuly|,Y
dean-and-britta,dean-wareham,Dean Wareham,2016,2016-05-16,,1994-01-01,Exposed: Songs For Unseen Warhol Films,,The Barbican,London,,UK,the-barbican-london-uk,,,Dean Wareham - guitar/vocals|Tom Verlaine - guitar|Martin Rev - keyboards/vocals|Eleanor Friedberger - guitar/vocals|Britta Phillips - bass/vocals|Jason Quever - guitar/keyboards|Noah Hecht - drums,^John Washing (1963) - Tom Verlaine|^Jill (1963) - Tom Verlaine|^Bob Indiana Etc. (1963) - Tom Verlaine|^Superboy (extract - 1966) - Martin Rev|^Allen (1964) - Martin Rev|^Jack Cigarette (extract from Batman Dracula) (1964) - Martin Rev|^Screen Test: Donovan (ST 78 - 1966) - Eleanor Friedberger|^Marisol – Stop Motion (1963) - Eleanor Friedberger|^Screen Test: Edie Sedgwick (ST 310 - 1965) - Eleanor Friedberger|^Paraphernalia (1966) - Dean Wareham|^Nico/Antoine (1966) - Dean Wareham|^Kiss the Boot (extract) (1966) - Dean Wareham|^Screen Test: Marcel Duchamp and Benedetta Barzini (ST 81 - 1966) - Bradford Cox (recording)|^Mario Montez and Boy (1965) - Bradford Cox (recording)|^Me and Taylor (1963) - Bradford Cox (recording),,,,https://www.barbican.org.uk/eticketing/performancelist.asp?shoid=39915,http://www.barbican.org.uk/music/event-detail.asp?ID=18947,,"Exposed: Songs For Unseen Warhol Films.15 Andy Warhol films with live accompaniment.Featuring Dean Wareham, Tom Verlaine, Maritn Rev and Eleanor Friedburger.Bradford Cox was unavailable to play due to a family bereavement - his films were shown with recorded music.",|johnwashing1963tomverlaine|jill1963tomverlaine|bobindianaetc1963tomverlaine|superboyextract1966martinrev|allen1964martinrev|jackcigaretteextractfrombatmandracula1964martinrev|screentestdonovanst781966eleanorfriedberger|marisolstopmotion1963eleanorfriedberger|screentestediesedgwickst3101965eleanorfriedberger|paraphernalia1966deanwareham|nicoantoine1966deanwareham|kissthebootextract1966deanwareham|screentestmarcelduchampandbenedettabarzinist811966bradfordcoxrecording|mariomontezandboy1965bradfordcoxrecording|meandtaylor1963bradfordcoxrecording|,Y
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-10-06,,2016-10-06,,,O2 Academy,Oxford,,UK,o2-academy-oxford-uk,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,One Fine Summer Morning|Daydream|Ingrid Superstar|Drive,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2016-10-06/2016-10-06-luna-o2-academy-oxford-poster.jpg,http://www.ticketweb.co.uk/event/DEH0610Y?brand=o2academyoxford&camefrom=AMG_OXFORD_luna,https://www.academymusicgroup.com/o2academyoxford/events/856618/luna-tickets,,Unscheduled show supporting Luna,|onefinesummermorning|daydream|ingridsuperstar|drive|,Y
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-10-07,,2016-07-24,,,Academy Islington,London,,UK,academy-islington-london-uk,,,Britta Phillips - bass/vocals|Dean Wareham - guitar,One Fine Summer Morning|Daydream|Fallin' In Love|Do It last|Wrap Your Arms Around Me|Ingrid Superstar|Drive,,,,http://tickets.o2priority.co.uk/listings/luna/38488,https://academymusicgroup.com/o2academyislington/events/823430/luna-playing-penthouse-full-tickets,,,|onefinesummermorning|daydream|fallininlove|doitlast|wrapyourarmsaroundme|ingridsuperstar|drive|,Y
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-22,,2022-01-14,Dean Wareham plays Galaxie 500,,Islington Assembly Hall,London,,UK,islington-assembly-hall-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,,,,Dean Wareham plays Galaxie 500's On Fire + more.,,Y
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-23,,2022-01-14,Dean Wareham plays Galaxie 500,,The Venue,Worthing,,UK,the-venue-worthing-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://www.seetickets.com/event/dean-wareham-plays-galaxie-500/the-venue/1473012,,,Dean Wareham plays Galaxie 500's On Fire + more.,,Y
dean-and-britta,dean-wareham,Dean Wareham,2022,2022-07-28,,2022-01-14,Dean Wareham plays Galaxie 500,,The Cluny 2,Newcastle,,UK,the-cluny-2-newcastle-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,,,,,https://thecluny.com/listing/dean-wareham-plays-galaxie-500/,,,Dean Wareham plays Galaxie 500's On Fire + more.,,Y
dean-and-britta,dean-wareham,Dean Wareham,2023,2023-03-16,,2022-10-10,Dean Wareham plays Galaxie 500,,The Garage,London,,UK,the-garage-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Derek See - guitar|Roger Brogan - drums,"The Past Is Our Plaything|Just as Much as It Was Worth|Under Skys|Flowers|Pictures|Temperature's Rising|Blue Thunder|Decomposing Trees|Another Day|Snowstorm|When Will You Come Home|Strange|Listen, the Snow Is Falling|^encore|Cheese and Onions|Tugboat",,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2023-03-16/2023-03-16-dean-wareham-london-poster.jpg,https://www.alttickets.com/dean-wareham-plays-galaxie-500-tickets,,,,|thepastisourplaything|justasmuchasitwasworth|underskys|flowers|pictures|temperaturesrising|bluethunder|decomposingtrees|anotherday|snowstorm|whenwillyoucomehome|strange|listenthesnowisfalling|encore|cheeseandonions|tugboat|,Y
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-01,,2024-09-28,,,The Garage,Glasgow,,UK,the-garage-glasgow-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|You Were the Ones I Had to Betray|Dear Betty Baby|Yesterday's Hero|The Cloud Is Coming|Bourgeois Manqué|Parking Lot|Just as Much as It Was Worth|Flowers|When Will You Come Home|The Last Word|Blue Thunder|Friendly Advice|^encore|Ceremony|Strange|Fourth of July |,My notes,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-04/2025-04-dean-wareham-uk-tour.png,https://www.seetickets.com/event/dean-wareham-songs-of-galaxie-500-luna-and-more/the-garage/3180864,https://garageglasgow.co.uk/gig-listings/,,,|newworldjulie|youweretheonesihadtobetray|dearbettybaby|yesterdayshero|thecloudiscoming|bourgeoismanqu|parkinglot|justasmuchasitwasworth|flowers|whenwillyoucomehome|thelastword|bluethunder|friendlyadvice|encore|ceremony|strange|fourthofjuly||,Y
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-05,,2024-09-28,,,Brudenell Social Club,Leeds,,UK,brudenell-social-club-leeds-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Mystery Guest|That's the Price of Loving Me|Yesterday's Hero|We're Not Finished Yet|Bourgeois Manqué|Flowers|Friendly Advice|Snowstorm|Just as Much as It Was Worth|When Will You Come Home|The Last Word|Blue Thunder|Tugboat|^encore|Strange|The Cloud Is Coming|23 Minutes in Brussels|,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-04/2025-04-dean-wareham-uk-tour.png,https://www.seetickets.com/event/dean-wareham-songs-of-galaxie-500-luna-and-more/brudenell-social-club/3180875,,,,|newworldjulie|mysteryguest|thatsthepriceoflovingme|yesterdayshero|werenotfinishedyet|bourgeoismanqu|flowers|friendlyadvice|snowstorm|justasmuchasitwasworth|whenwillyoucomehome|thelastword|bluethunder|tugboat|encore|strange|thecloudiscoming|23minutesinbrussels||,Y
dean-and-britta,dean-wareham,Dean Wareham and Sea Power,2025,2025-08-20,-with-sea-power,2025-05-17,Dean Wareham plays Galaxie 500,,The Trades Club,Hebden Bridge,,UK,the-trades-club-hebden-bridge-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals/keyboards,Blue Thunder|Strange|Temperature's Rising|Fourth of July|When Will You Come Home|Spook|Tugboat,,Sea Power,,https://thetradesclub.com/events/seapowertwo,,,Rehearsal for Dean Wareham and Sea Power play the songs of Galaxie 500 (supporting a full Sea Power set). Tickets in sale Monday 19th May at 10am,|bluethunder|strange|temperaturesrising|fourthofjuly|whenwillyoucomehome|spook|tugboat|,Y
dean-and-britta,dean-and-britta,Dean & Britta,2025,2025-08-21,,2025-05-04,,,The Trades Club,Hebden Bridge,,UK,the-trades-club-hebden-bridge-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals/keyboards,I'm So Bored With The USA|The Cloud is Coming|Night Nurse|Love is Colder Than Death|I'll Keep it With Mine|Mystery Guest|Snowstorm|Tracy I Love You|Knives from Bavaria|Yesterday's Hero|23 Minutes in Brussels|Blue Thunder|^encore|Bonnie and Clyde|Strange,,Deary,https://media.fullofwishes.co.uk/07-dean_and_britta/show_assets/2025-08-21/2025-08-21-dean-and-britta-trades-club.jpg,https://thetradesclub.com/events/deanbritta,,,,|imsoboredwiththeusa|thecloudiscoming|nightnurse|loveiscolderthandeath|illkeepitwithmine|mysteryguest|snowstorm|tracyiloveyou|knivesfrombavaria|yesterdayshero|23minutesinbrussels|bluethunder|encore|bonnieandclyde|strange|,Y
dean-and-britta,dean-wareham,Dean Wareham and Sea Power,2025,2025-08-22,-with-sea-power,2025-05-17,Dean Wareham plays Galaxie 500,Krankenhaus FestIval,Muncaster Castle,Ravenglass,,UK,krankenhaus-festival-muncaster-castle-ravenglass-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals/keyboards,I'm So Bored With The USA|The Cloud Is Coming|I'll Keep It With Mine|Snowstorm|Drive|Ceremony|Don't Let Our Youth Go To Waste |23 Minutes in Brussels,,,,https://krankenhaus.tygit.com/account/login,https://krankenhausfestival.com/,,Dean Wareham and Sea Power play the songs of Galaxie 500.,|imsoboredwiththeusa|thecloudiscoming|illkeepitwithmine|snowstorm|drive|ceremony|dontletouryouthgotowaste|23minutesinbrussels|,Y
dean-and-britta,dean-and-britta,Dean & Britta,2025,2025-08-24,,2025-05-17,,Krankenhaus FestIval,Muncaster Castle,Ravenglass,,UK,krankenhaus-festival-muncaster-castle-ravenglass-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals/keyboards,Blue Thunder|Strange|Temperature's Rising|Fourth of July|When Will You Come Home|Spook|Tugboat,,,,https://krankenhaus.tygit.com/account/login,https://krankenhausfestival.com/,,,|bluethunder|strange|temperaturesrising|fourthofjuly|whenwillyoucomehome|spook|tugboat|,Y
dean-and-britta,dean-and-britta,Dean & Britta,2025,2025-08-25,,2025-05-04,,,The Holy GrAle,Durham,,UK ,the-holy-grale-durham-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals/keyboards,I'm So Bored With The USA|We're Not Finished Yet|Knives from Bavaria|The Cloud is Coming |Night Nurse |I'll Keep it With Mine|23 Minutes in Brussels|Love is Colder than Death|Drive|Blue Thunder|Yesterday's Hero|Friendly Advice|Tugboat|^encore|Bonnie and Clyde|Strange,,Lucas Renney,,https://www.seetickets.com/event/dean-britta/the-holy-grale/3414638,,,,|imsoboredwiththeusa|werenotfinishedyet|knivesfrombavaria|thecloudiscoming|nightnurse|illkeepitwithmine|23minutesinbrussels|loveiscolderthandeath|drive|bluethunder|yesterdayshero|friendlyadvice|tugboat|encore|bonnieandclyde|strange|,Y
dean-and-britta,dean-and-britta,Dean & Britta,2025,2025-08-26,,2025-05-29,,,The Engine Room,North Shields,,UK,the-engine-room-north-shields-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals/keyboards,Mystery Guest|Dear Betty Baby|He Dines Out on Death|Night Nurse|I'll Keep it With Mine|The Last Word|Snowstorm|Drive|Tracy I Love You|Blue Thunder|Don't Let Our Youth Go to Waste|^encore|The Sun is Still Sunny|Ceremony,,Lucas Renney,,https://www.seetickets.com/event/dean-britta/the-engine-room/3429213,,,,|mysteryguest|dearbettybaby|hedinesoutondeath|nightnurse|illkeepitwithmine|thelastword|snowstorm|drive|tracyiloveyou|bluethunder|dontletouryouthgotowaste|encore|thesunisstillsunny|ceremony|,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,1997,1997-03-19,,1994-01-01,,,12 Bar Club,London,,UK,12-bar-club-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,1997,1997-10-07,,1994-01-01,,,12 Bar Club,London,,UK,12-bar-club-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,1998,1998-05-20,,1994-01-01,,,Garage,London,,UK,garage-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,1998,1998-10-25,,1994-01-01,,,Dingwalls,London,,UK,dingwalls-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,1999,1999-08-26,,1994-01-01,,,Lift,Brighton,,UK,lift-brighton-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,1999,1999-08-28,,1994-01-01,,,ULU,London,,UK,ulu-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,1999,1999-09-02,,1994-01-01,,,Garage,London,,UK,garage-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2001,2001-05-15,,1994-01-01,,,Garage,London,,UK,garage-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Judah and the Maccabees|The New World|Eye Of The Storm|Turn Of The Century|Song To The Siren|New York City|The Navigator|The Great Wall|I Dreamed of the Caucasus|Tanka|A Song for You|This Car Climbed Mt. Washington,,,,,,Download|https://www.mediafire.com/file/lindniw2xng/2001-05-15_Damon-Naomi_London.zip/file|Mediafire,,|judahandthemaccabees|thenewworld|eyeofthestorm|turnofthecentury|songtothesiren|newyorkcity|thenavigator|thegreatwall|idreamedofthecaucasus|tanka|asongforyou|thiscarclimbedmtwashington|,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2003,2003-10-07,,1994-01-01,,,Water Rats,London,,UK,water-rats-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2005,2005-05-20,,1994-01-01,,,Downstairs at The Kings Head,London,,UK,downstairs-at-the-kings-head-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2007,2007-11-25,,1994-01-01,,,Scala,London,,UK,scala-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-10-12,,1994-01-01,,,Rough Trade East,London,,UK,rough-trade-east-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Ueno Station|Song To The Siren|The Robot Speaks|Turn Of The Century|Cruel Queen,,,,,,,Free in-store - 7pm,|uenostation|songtothesiren|therobotspeaks|turnofthecentury|cruelqueen|,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-15,,1994-01-01,,,The Luminaire,London,,UK,the-luminaire-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Alasdair Maclean - guitar,,,,,,,,Supported by The Left Outsides,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-04,,1994-01-01,,,Cafe Oto,London,,UK,cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Dias (Alasdair from The Clientele and Lupe from Pipas) and The Left Outsides,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-01,,1994-01-01,,,The Luminaire,London,,UK,the-luminaire-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,With Amor de Días,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-12-18,,1994-01-01,,,Borderline,London,,UK,borderline-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting The Clientele,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-10,,1994-01-01,,,Rough Trade East,London,,UK,rough-trade-east-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,in-store performance 7pm,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-11,,1994-01-01,,,Cafe Oto,London,,UK,cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Michio Kurihara and Richard Youngs,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-12-11,,1994-01-01,,,Whirled Cinema,London,,UK,whirled-cinema-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Viola Nights,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-01-26,,1994-01-01,,,Cafe Oto,London,,UK,cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Richard Youngs. Damon will also be performing with Richard youngs,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2014,2014-05-18,,1994-01-01,Fortune,,Cafe Oto,London,,UK,cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,http://www.wegottickets.com/event/269393,http://www.cafeoto.co.uk/damon-and-naomi-2014.shtm,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-04-09,,1994-01-01,Fortune,,Rough Trade East,London,,UK,rough-trade-east-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,"Song to the Siren|Listen, the Snow Is Falling|The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me",,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-04-09/2015-04-09-damon-and-naomi-rough-trade.jpg,http://www.roughtrade.com/events/2015/4/1154,,,Lunchtime showing of Naomis film Fortune with live accompaniment,|songtothesiren|listenthesnowisfalling|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-04-18,,2016-01-25,,,Cafe Oto,London,,UK,cafe-oto-london-uk,,true,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.cafeoto.co.uk/events/damon-naomi-richard-youngs/,https://www.cafeoto.co.uk/events/damon-naomi-richard-youngs/,,Damon &amp; Naomi's performance was cancelled after Damon felt unwell after an earlier fall. Damon had drummed during Richard Youngs' support slot before feeling unwell and being taken to hospital.,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-04-22,,2016-01-25,Fortune,,Grüner Salon,Berlin,,Germany,gruner-salon-berlin-germany,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://www.gruener-salon.de/,,Damon will also be drumming for Richard Youngs,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2018,2018-02-14,,2017-11-27,,,Cafe Oto,London,,UK,cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,http://www.wegottickets.com/event/423289,,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2018,2018-02-18,,2017-12-12,,,Night and Day Cafe,Manchester,,UK,night-and-day-cafe-manchester-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,How Do I Say Goodbye|Judah and the Maccabees|Eye of the Storm|A Shining Dream|Lilac Land|Turn of the Century|The Robot Speaks|Helsinki|A Second Life|^encore|Translucent Carriages,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2018-02-18/2018-02-18-damon-and-naomi-manchester-poster.jpg,https://www.ticketweb.uk/event/damon-naomi-night-day-cafe-tickets/7934525,,,,|howdoisaygoodbye|judahandthemaccabees|eyeofthestorm|ashiningdream|lilacland|turnofthecentury|therobotspeaks|helsinki|asecondlife|encore|translucentcarriages|,Y
damon-and-naomi,damon-and-naomi,Damon Krukowski,2019,2019-06-04,,2019-05-09,Ways of Hearing,,Rough Trade West,London,,UK,rough-trade-west-london-uk,,,Damon Krukowski,,,,,,https://www.roughtrade.com/gb/events/rough-trade-west-damon-krukowski-presents-ways-of-hearing,,,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2019,2019-06-05,,2019-05-09,Ways of Hearing,,The Victoria,London,,UK,the-victoria-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.eventbrite.com/e/ways-of-hearing-damon-krukowski-in-conversation-damon-naomi-live-set-tickets-61492061411,,,Q&amp;A with Damon about Ways of Hearing followed by Damon &amp; Naomi set,,Y
damon-and-naomi,damon-and-naomi,Damon & Naomi,2023,2023-09-03,,2023-06-15,,,Cafe Oto,London,,UK,cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Oceans in Between|Between the Wars|How Do I Say Goodbye|Helsinki|The Robot Speaks|How Long|In the Sun|Turn of the Century|Season Without Time|Sailing By|Judah and the Maccabees|Another Day|^encore|Song to the Siren,setlist.fm,Richard Youngs,,https://www.cafeoto.co.uk/events/damon-naomi-richard-youngs-2023/,,,,|oceansinbetween|betweenthewars|howdoisaygoodbye|helsinki|therobotspeaks|howlong|inthesun|turnofthecentury|seasonwithouttime|sailingby|judahandthemaccabees|anotherday|encore|songtothesiren|,Y